"batch","X_unit_id","X_last_judgment_at","any_comments","what_service_gives_better_results","what_service_gives_better_results.confidence","agba","agbb","agfa","agfb","b1a","b1b","b2a","b2b","b3a","b3b","b4a","b4b","b5a","b5b","d1a","d1b","d2a","d2b","d3a","d3b","d4a","d4b","d5a","d5b","dagb","dagf","dndcgb","dndcgf","f1a","f1b","f2a","f2b","f3a","f3b","f4a","f4b","f5a","f5b","id","ndcgba","ndcgbb","ndcgfa","ndcgfb","ov","query"
4,151389081,"4/7/2012 11:09:13","","Service A",1,1,0.1,0.75,0.17,2,1,2,0,2,0,2,0,2,0,"d000386","d007244","d007374","d010391","d010399","e004926","d008716","d002497","d001423","d000339",0.9,0.58,0.830419897,0.548382626094855,71,27,67,23,87,3,70,18,80,14,1981,1,0.169580103,0.738921139310192,0.190538513215337,0,"d005834"
4,151389082,"4/7/2012 11:40:19","","Service B",1,0,0.9,0.138,0.718,0,1,0,2,0,2,0,2,0,2,"d004340","d015663","e017044","d007374","e007742","d010399","d016951","d000386","d007837","d008716",-0.9,-0.58,-0.830419897,-0.55305774152838,20,64,20,67,0,87,12,71,17,70,1982,0,0.830419897,0.150462359159852,0.703520100688232,0,"d005834"
4,151389083,"4/7/2012 10:44:15","","They are both equally bad",1,0.9,0,0.75,0.164,2,0,1,0,2,0,2,0,2,0,"e006224","d000064","e003068","e001831","e009579","d016265","e011529","b012109","e001971","d005688",0.9,0.586,0.893006868,0.575552269380685,90,19,36,31,81,6,84,13,84,13,1983,0.893006868,0,0.75254880216474,0.176996532784055,0,"e007332"
4,151389084,"4/7/2012 10:26:36","","Service B",1,0.1,1,0.2,0.74,0,2,0,2,1,2,0,2,0,2,"b007587","d009953","d010535","d013187","d019705","d000286","d016271","d008980","e006550","d015137",-0.9,-0.54,-0.915209949,-0.56128587276062,0,71,24,81,64,71,12,76,0,71,1984,0.084790051,1,0.177416171204969,0.738702043965589,0,"d016296"
4,151389085,"4/7/2012 10:26:11","","Service A",1,1,0.1,0.84,0.222,2,0,2,1,2,0,2,0,2,0,"b010133","b008726","b001881","b001644","a000357","b006236","b008653","b003438","a007514","b017808",0.9,0.618,0.893006868,0.637603999331241,85,5,85,56,92,9,83,16,75,25,1985,1,0.106993132,0.845828732436489,0.208224733105248,0,"a000369"
4,151389086,"4/7/2012 11:50:17","","Service A",1,0,0.9,0.16,0.7,0,2,0,1,0,2,0,2,0,2,"a001585","b019969","a002676","b009562","b005968","a000115","a002601","b011724","a005721","a005327",-0.9,-0.54,-0.893006868,-0.55236035802408,10,70,10,60,20,80,10,70,30,70,1986,0,0.893006868,0.143199025766149,0.695559383790229,0,"b011836"
4,151389087,"4/7/2012 10:17:41","","Service A",1,0.9,0,0.78,0.096,1,0,2,0,2,0,2,0,2,0,"d015942","b008360","d000562","e005340","d010525","e005819","d006531","b006000","d010337","b008274",0.9,0.684,0.830419897,0.65041545398638,46,0,96,13,82,1,74,32,92,2,1987,0.830419897,0,0.72929544292815,0.0788799889417696,0,"d015538"
4,151389088,"4/7/2012 11:46:40","","Service B",1,0,0.9,0.04,0.71,0,2,0,1,0,2,0,2,0,2,"b013654","f004015","b003097","b008593","d004770","f001490","d005107","b003473","a000643","f003476",-0.9,-0.67,-0.893006868,-0.676079508572999,5,80,0,50,0,75,0,70,15,80,1988,0,0.893006868,0.0366387718905321,0.712718280463531,0,"a005135"
4,151389089,"4/7/2012 11:40:29","","Service A",1,1,0.1,0.71,0.316,2,0,2,0,2,0,2,0,2,1,"a008102","a000707","a007105","e007599","a004412","e016141","a005246","e004752","a005145","b010071",0.9,0.394,0.934397461,0.432036484915563,73,20,71,23,70,29,75,22,66,64,1989,1,0.065602539,0.714369883197196,0.282333398281633,0,"b018710"
4,151389090,"4/7/2012 12:26:46","","Service B",1,0,0.9,0.126,0.638,0,2,0,1,0,2,0,2,0,2,"b009930","a001742","d003331","a000829","e009968","a007957","a000772","a004192","e001120","a009022",-0.9,-0.512,-0.893006868,-0.478093504645755,34,66,0,56,7,64,22,72,0,61,1990,0,0.893006868,0.159320113943002,0.637413618588757,0,"a008101"
4,151389091,"4/7/2012 11:42:59","","Service A",1,0.9,0,0.654,0.1,2,0,2,0,1,0,2,0,2,0,"d008795","e019653","d011915","e014245","d018584","b005361","d007955","b002105","d016624","e013842",0.9,0.554,0.915209949,0.571615355568828,74,7,69,16,51,8,67,10,66,9,1991,0.915209949,0,0.669576072466832,0.0979607168980037,0,"d012214"
4,151389092,"4/7/2012 11:37:08","","Service B",1,0.1,1,0.158,0.666,0,2,0,2,0,2,1,2,0,2,"e012244","a003875","e009968","a004192","b009433","a006516","a007631","a009974","b002664","a000184",-0.9,-0.508,-0.926965825,-0.549312795270095,0,69,7,72,15,60,56,66,1,66,1992,0.073034175,1,0.123526380613977,0.672839175884072,0,"a008101"
4,151389093,"4/7/2012 13:03:20","","Service A",1,0.9,0,0.69,0.068,2,0,2,0,2,0,2,0,1,0,"b005832","e017442","b012289","e006110","b001769","e014478","b004509","e012145","b017872","e016799",0.9,0.622,0.934397461,0.660770125648764,78,5,76,10,92,2,88,9,11,8,1993,0.934397461,0,0.726160922125465,0.0653907964767007,0,"b008450"
4,151389094,"4/7/2012 12:59:50","","Service B",1,0,0.9,0.07,0.83,0,1,0,2,0,2,0,2,0,2,"e013684","d019434","b003830","d006572","e014478","d017939","e003725","d010568","e001359","d017799",-0.9,-0.76,-0.830419897,-0.7306384675871,9,69,2,79,6,85,5,94,13,88,1994,0,0.830419897,0.0693390274962643,0.799977495083364,0,"d012347"
4,151389095,"4/7/2012 12:05:50","","Service A",1,1,0.1,0.76,0.242,2,0,2,0,2,0,2,0,2,1,"a009367","b004530","b007288","a001789","b014142","a007196","b019543","a002215","a004471","b004637",0.9,0.518,0.934397461,0.570982404497929,83,6,77,31,70,0,70,29,80,55,1995,1,0.065602539,0.772190372968222,0.201207968470293,0,"b009504"
4,151389096,"4/7/2012 10:45:45","","Service A",1,0.1,1,0.144,0.65,0,2,0,2,0,2,1,2,0,2,"b002664","a007868","e001120","a003875","e012244","a005930","a007631","a006897","b009433","a005176",-0.9,-0.506,-0.926965825,-0.54372478548164,1,63,0,69,0,62,56,69,15,62,1996,0.073034175,1,0.104870639591503,0.648595425073143,0,"a008101"
4,151389097,"4/7/2012 10:39:32","","They are both equally bad",1,0.9,0,0.676,0.068,1,0,2,0,2,0,2,0,2,0,"e006472","e005210","d013608","e013494","e001874","e015542","e002246","e005948","e010384","e006922",0.9,0.608,0.830419897,0.553176175226402,27,0,79,12,86,3,76,3,70,16,1997,0.830419897,0,0.609316792970905,0.0561406177445035,0,"e008805"
4,151389098,"4/7/2012 11:43:25","","They are both equally bad",1,0,0.9,0.07,0.746,0,2,0,1,0,2,0,2,0,2,"b003762","b003033","b015594","b006920","e006110","b017223","e016799","b005542","b011149","b005832",-0.9,-0.676,-0.893006868,-0.688071359091029,4,81,8,67,10,80,8,67,5,78,1998,0,0.893006868,0.0658890415164213,0.75396040060745,0,"b008450"
4,151389099,"4/7/2012 11:23:23","","Service A",1,0.9,0,0.77,0,2,0,2,0,2,0,1,0,2,0,"a008692","a009434","b009851","b003097","f001497","a002038","f004405","b003501","a003823","b019673",0.9,0.77,0.926965825,0.768124415158718,75,0,80,0,85,0,55,0,90,0,1999,0.926965825,0,0.768124415158718,0,0,"f003218"
4,151389100,"4/7/2012 12:03:34","","They are both equally bad",1,0,0.9,0.042,0.766,0,2,0,2,0,2,0,1,0,2,"b008360","d002120","e005340","d017317","b008274","d014770","e005819","d004345","b000756","d006531",-0.9,-0.724,-0.926965825,-0.731883399656249,0,72,13,92,2,90,1,55,5,74,2000,0,0.926965825,0.0392307538422689,0.771114153498518,0,"d015538"
4,151389101,"4/7/2012 11:16:56","","Service A",1,1,0,0.706,0.116,2,0,2,0,2,0,2,0,2,0,"d001033","e013842","d007955","e014245","d001801","b005361","d007985","b005170","d017014","b002105",1,0.59,1,0.595396747219905,73,9,67,16,72,8,72,15,69,10,2151,1,0,0.70875613649064,0.113359389270735,0,"d012214"
4,151389102,"4/7/2012 11:28:01","","They are both equally good",1,0,1,0.22,0.74,0,2,0,2,0,2,0,2,0,2,"b002828","b002025","a009367","b019969","b014697","b007164","a007264","a000115","a000987","a005327",-1,-0.52,-1,-0.499135151953627,30,70,20,70,20,80,10,80,30,70,2152,0,1,0.232429693294325,0.731564845247952,0,"b011836"
4,151389103,"4/7/2012 10:39:23","","Service A",1,1,0,0.72,0.208,2,0,2,0,2,0,2,0,2,0,"d010764","a006408","d014204","b016513","d003415","d016993","d004078","e012897","d006186","d004865",1,0.512,1,0.561421042786197,78,3,66,9,72,28,69,32,75,32,2153,1,0,0.727064538262435,0.165643495476238,0,"d008359"
4,151389104,"4/7/2012 11:02:22","","They are both equally bad",1,0,1,0.068,0.78,0,2,0,2,0,2,0,2,0,2,"e005210","d013608","e013494","e010384","e015542","e000049","e005948","e002246","e006922","e001874",-1,-0.712,-1,-0.719402923359972,0,79,12,70,3,79,3,76,16,86,2154,0,1,0.0561406177445035,0.775543541104476,0,"e008805"
4,151389105,"4/7/2012 10:42:34","","Service A",1,1,0,0.74,0.16,2,0,2,0,2,0,2,0,2,0,"b002025","a001585","b019969","a002676","b007164","b005968","a000115","a002601","a005327","a005721",1,0.58,1,0.588365819481803,70,10,70,10,80,20,80,10,70,30,2155,1,0,0.731564845247952,0.143199025766149,0,"b011836"
4,151389106,"4/7/2012 12:01:47","","Service B",1,0,1,0.116,0.668,0,2,0,2,0,2,0,2,0,2,"b001367","a008454","a005893","b001903","e001120","a007957","b009433","a000100","b002664","a002861",-1,-0.552,-1,-0.54964644419444,16,77,26,61,0,64,15,63,1,69,2156,0,1,0.133124364926285,0.682770809120725,0,"a008101"
4,151389107,"4/7/2012 11:16:49","","Service A",1,1,0,0.802,0.1,2,0,2,0,2,0,2,0,2,0,"b005421","f006584","b002842","b010273","f019128","b015365","b011287","b006948","a000811","e007615",1,0.702,1,0.714886514379683,77,2,87,6,77,24,90,16,70,2,2157,1,0,0.801203156527141,0.0863166421474579,0,"f007939"
4,151389108,"4/7/2012 10:29:48","","Service B",1,0,1,0.04,0.964,0,2,0,2,0,2,0,2,0,2,"e007472","d009865","e013209","d017287","e008393","d003730","e005189","d012622","e018325","d015916",-1,-0.924,-1,-0.90864356685499,13,96,0,96,1,94,0,99,6,97,2158,0,1,0.0536589323626787,0.962302499217669,0,"d006696"
4,151389109,"4/7/2012 11:23:55","","Service A",1,1,0,0.668,0.172,2,0,2,0,2,0,2,0,2,0,"a008454","a000772","b001903","e009968","a007957","e000075","a000100","b001367","a002861","b009433",1,0.496,1,0.506034001141858,77,22,61,7,64,26,63,16,69,15,2159,1,0,0.682770809120725,0.176736807978867,0,"a008101"
4,151389110,"4/7/2012 11:11:40","","They are both equally bad",1,0,1,0,0.686,0,2,0,2,0,2,0,2,0,2,"b000106","a009234","b019126","a007407","f006509","f000673","b008720","f001994","a000975","b014081",-1,-0.686,-1,-0.68336533772414,0,70,0,61,0,70,0,70,0,72,2160,0,1,0,0.68336533772414,0,"a005589"
4,151389111,"4/7/2012 10:32:44","","Service A",1,1,0,0.764,0.076,2,0,2,0,2,0,2,0,2,0,"e012532","b008653","e001156","b002597","e001768","d000639","e014904","e015628","e011329","b013808",1,0.688,1,0.70308033504891,78,3,80,9,74,2,77,14,73,10,2161,1,0,0.769475583815175,0.0663952487662652,0,"e012250"
4,151389112,"4/7/2012 10:29:23","","Service B",1,0,1,0.184,0.796,0,2,0,2,0,2,0,2,0,2,"e001831","e013494","b007166","e012625","d000064","e001971","b012109","e014196","b008818","e014904",-1,-0.612,-1,-0.586914064410598,31,83,21,74,19,84,13,70,8,87,2162,0,1,0.211782290410605,0.798696354821203,0,"e007332"
4,151389113,"4/7/2012 12:13:15","","Service A",1,1,0,0.822,0.128,2,0,2,0,2,0,2,0,2,0,"e010081","d006077","e007355","b012446","e001917","d004580","e012064","d009456","e010881","b001363",1,0.694,1,0.725360156721756,88,0,83,27,87,8,70,0,83,29,2163,1,0,0.834752328889602,0.109392172167846,0,"e006594"
4,151389114,"4/7/2012 12:59:34","","Service B",1,0,1,0.1,0.706,0,2,0,2,0,2,0,2,0,2,"d019831","e010001","e003480","e006065","d006761","e015614","d013627","b009158","b004570","b014238",-1,-0.606,-1,-0.584906646177692,22,68,1,72,14,75,1,65,12,73,2164,0,1,0.117701614976602,0.702608261154294,0,"e019603"
4,151389115,"4/7/2012 11:05:46","","Service A",1,1,0,0.666,0.172,2,0,2,0,2,0,2,0,2,0,"a003875","a000772","a004192","e009968","a006516","e000075","a009974","b001367","a000184","b009433",1,0.494,1,0.496102367905205,69,22,72,7,60,26,66,16,66,15,2165,1,0,0.672839175884072,0.176736807978867,0,"a008101"
4,151389116,"4/7/2012 10:40:20","","Service B",1,0,1,0.05,0.728,0,2,0,2,0,2,0,2,0,2,"e012145","b015604","d017831","b005481","d012138","b014896","e013903","b019604","e007509","b004509",-1,-0.678,-1,-0.66684229723046,9,70,4,79,1,66,6,61,5,88,2166,0,1,0.0561040249565542,0.722946322187014,0,"b008450"
4,151389117,"4/7/2012 14:22:01","Service A has songs by the same singer, Service B is unrelated to the sample song.","Service A",1,1,0,0.794,0.126,2,0,2,0,2,0,2,0,2,0,"e001182","d011457","e012747","d012008","e009388","d019285","e001639","d017875","e014489","d005628",1,0.668,1,0.671488784375958,77,11,81,8,77,11,79,10,83,23,2167,1,0,0.789353122236976,0.117864337861018,0,"e010715"
4,151389118,"4/7/2012 11:22:19","","Service B",1,0,1,0.196,0.688,0,2,0,2,0,2,0,2,0,2,"d001436","f000551","b001100","b004765","b000071","b005186","a000375","b007329","e017929","b014018",-1,-0.492,-1,-0.486727002350412,17,69,32,68,22,72,22,68,5,67,2168,0,1,0.202135753032674,0.688862755383086,0,"b019928"
4,151389119,"4/7/2012 10:16:37","","Service B",1,1,0,0.73,0.186,2,0,2,0,2,0,2,0,2,0,"e019439","f003305","b003438","f010921","a007776","b012853","a005601","b006267","b019940","d012005",1,0.544,1,0.523976327317496,72,26,68,18,79,22,70,15,76,12,2169,1,0,0.725637992698836,0.20166166538134,0,"f019182"
4,151389120,"4/7/2012 10:25:32","","Service B",1,0,1,0.08,0.86,0,2,0,2,0,2,0,2,0,2,"b009868","d004099","e003145","d010810","e013469","d015900","e008252","d016912","e002773","d019920",-1,-0.78,-1,-0.790043850379793,5,90,15,90,10,80,5,90,5,80,2170,0,1,0.0798776316052932,0.869921481985086,0,"d017784"
4,151389121,"4/7/2012 12:19:56","","They are both equally good",1,1,0,0.73,0.182,2,0,2,0,2,0,2,0,2,0,"b005421","a001663","b002136","b007565","b003406","a005951","a003208","b008128","b003299","b006234",1,0.548,1,0.577307274667186,69,4,89,18,68,31,72,7,67,31,2171,1,0,0.732859400865572,0.155552126198386,0,"b007455"
4,151389122,"4/7/2012 11:11:56","","They are both equally good",1,0,1,0.062,0.752,0,2,0,2,0,2,0,2,0,2,"f003748","a005408","b006971","a003760","a006651","b005373","e001834","a003008","a004734","a007264",-1,-0.69,-1,-0.686853223340571,0,72,13,76,18,72,0,78,0,78,2172,0,1,0.0583426328901141,0.745195856230685,0,"b012102"
4,151389123,"4/7/2012 10:45:03","","Service A",1,1,0,0.81,0.1,2,0,2,0,2,0,2,0,2,0,"e013722","e012453","e002454","b007329","e009166","e017810","e008723","e010394","e000518","e013169",1,0.71,1,0.690646964077117,90,30,75,0,75,5,80,5,85,10,2173,1,0,0.821297956034412,0.130650991957295,0,"e006998"
4,151389124,"4/7/2012 11:11:19","","They are both equally bad",1,0,1,0.194,0.758,0,2,0,2,0,2,0,2,0,2,"f005979","e000004","e000976","e003495","b002597","e012868","e006298","e014798","d009217","e018796",-1,-0.564,-1,-0.577241799273765,13,79,17,73,25,68,25,73,17,86,2174,0,1,0.181685467987417,0.758927267261182,0,"e012145"
4,151389125,"4/7/2012 12:15:46","","Service A",1,1,0,0.84,0.086,2,0,2,0,2,0,2,0,2,0,"b010133","b002879","b001881","b006932","a000357","b007296","b008653","a005327","a007514","b006236",1,0.754,1,0.766286709300593,85,3,85,16,92,6,83,9,75,9,2175,1,0,0.845828732436489,0.0795420231358958,0,"a000369"
4,151389126,"4/7/2012 10:21:15","","Service B",1,0,1,0.058,0.796,0,2,0,2,0,2,0,2,0,2,"b010446","a002853","a007694","a007595","b014142","a000785","f005918","a000460","a001388","d009847",-1,-0.738,-1,-0.742521248939161,0,73,7,84,0,81,8,87,14,73,2176,0,1,0.0450332173705613,0.787554466309722,0,"a009161"
4,151389127,"4/7/2012 12:10:07","","Service A",1,1,0,0.848,0.096,2,0,2,0,2,0,2,0,2,0,"d014076","b008360","d006401","e005340","d005086","e005819","d016391","b006000","d010810","b008274",1,0.752,1,0.771996587596087,83,0,94,13,86,1,75,32,86,2,2177,1,0,0.850876576537857,0.0788799889417696,0,"d015538"
4,151389128,"4/7/2012 10:24:06","","They are both equally bad",1,0,1,0.188,0.804,0,2,0,2,0,2,0,2,0,2,"e005870","e004944","e009092","e005678","e001917","e007254","f005072","e004441","e011637","e002382",-1,-0.616,-1,-0.612545490351841,22,85,23,79,21,76,15,82,13,80,2178,0,1,0.198410820155877,0.810956310507718,0,"e006591"
4,151389129,"4/7/2012 10:49:29","","Service A",1,1,0,0.78,0.1,2,0,2,0,2,0,2,0,2,0,"d013608","e008691","e010384","d015418","e000049","e016650","e002246","e012764","e001874","a007227",1,0.68,1,0.657691275068253,79,16,70,16,79,13,76,5,86,0,2179,1,0,0.775543541104476,0.117852266036223,0,"e008805"
4,151389130,"4/7/2012 10:20:27","","Service B",1,0,1,0.166,0.806,0,2,0,2,0,2,0,2,0,2,"d005688","e012625","b005951","e009579","b007166","e006224","d016265","e005627","b016157","e019353",-1,-0.64,-1,-0.623242255551955,13,74,34,81,21,90,6,81,9,77,2180,0,1,0.173030536215712,0.796272791767667,0,"e007332"
4,151389131,"4/7/2012 10:39:48","","Service A",1,1,0,0.75,0.048,2,0,2,0,2,0,2,0,2,0,"b000524","b015594","f006328","b009245","b012632","b003762","b005832","e017442","b013972","b012231",1,0.702,1,0.689724793794028,69,8,84,5,72,4,78,5,72,2,2181,1,0,0.744267646600498,0.0545428528064702,0,"b008450"
4,151389132,"4/7/2012 11:33:58","","Service B",1,0,1,0.146,0.788,0,2,0,2,0,2,0,2,0,2,"e011637","d016951","e010180","d011911","e013620","d012312","a003155","d008188","e007892","d002055",-1,-0.642,-1,-0.609551821894953,29,74,16,87,11,77,6,78,11,78,2182,0,1,0.174444732693842,0.783996554588795,0,"d014514"
4,151389133,"4/7/2012 10:30:26","","Service A",1,1,0,0.754,0.204,2,0,2,0,2,0,2,0,2,0,"e004199","e010983","e000763","e016619","e013374","e006513","b015829","a009389","e011856","b011287",1,0.55,1,0.50386559194098,71,39,74,18,76,23,71,5,85,17,2183,1,0,0.743267303925605,0.239401711984625,0,"e010395"
4,151389134,"4/7/2012 10:41:24","","Service B",1,0,1,0.11,0.846,0,2,0,2,0,2,0,2,0,2,"b005641","b001872","e013173","b008929","b012294","b019890","b005064","e013970","b009542","b012328",-1,-0.736,-1,-0.777501262846875,2,94,16,92,4,90,15,65,18,82,2184,0,1,0.0933313769970966,0.870832639843972,0,"b008059"
4,151389135,"4/7/2012 10:59:18","","Service A",1,1,0,0.79,0.14,2,0,2,0,2,0,2,0,2,0,"e009643","e012747","e003220","d001459","e009139","d009698","e002027","d000013","e002962","b013272",1,0.65,1,0.619056633938711,75,30,70,5,90,5,90,5,70,25,2185,1,0,0.780087700759584,0.161031066820873,0,"e009003"
4,151389136,"4/7/2012 15:28:56","","Service B",1,0,1,0,0.776,0,2,0,2,0,2,0,2,0,2,"e012607","d009515","d003771","d013010","e005870","d014396","e012948","d001666","e009379","d004163",-1,-0.776,-1,-0.78106896874726,0,81,0,75,0,79,0,75,0,78,2186,0,1,0,0.78106896874726,0,"d018721"
4,151389137,"4/7/2012 10:20:34","","They are both equally bad",1,1,0,0.706,0.122,2,0,2,0,2,0,2,0,2,0,"e006065","e007547","e015614","e019738","b009158","d012872","e010001","d011855","b014238","e014853",1,0.584,1,0.583335584374859,72,16,75,13,65,1,68,15,73,16,2187,1,0,0.710018297538875,0.126682713164016,0,"e019603"
4,151389138,"4/7/2012 11:32:33","","Service A",1,0,1,0.172,0.864,0,2,0,2,0,2,0,2,0,2,"e017487","d019502","e011741","d008089","e006592","d017037","e012064","d012985","e011837","d002804",-1,-0.692,-1,-0.695463277434319,16,86,10,84,22,86,20,88,18,88,2188,0,1,0.165802465818092,0.861265743252411,0,"d007449"
4,151389139,"4/7/2012 10:24:45","","Service A",1,1,0,0.8,0.228,2,0,2,0,2,0,2,0,2,0,"e011055","e009927","e007712","d013920","e000542","e013184","e006865","d002733","e013391","e015340",1,0.572,1,0.553943587124998,79,33,85,26,79,17,81,11,76,27,2189,1,0,0.801824390555556,0.247880803430558,0,"e004656"
4,151389140,"4/7/2012 12:08:20","","Service B",1,0,1,0.05,0.916,0,2,0,2,0,2,0,2,0,2,"e003475","d018361","e005442","d004768","e003589","d004480","e010865","d008369","e000976","d011987",-1,-0.866,-1,-0.873699730238591,3,94,4,91,0,88,16,87,2,98,2190,0,1,0.0447292942726695,0.918429024511261,0,"d017427"
4,151389141,"4/7/2012 10:24:32","","Service A",1,1,0,0.81,0.13,2,0,2,0,2,0,2,0,2,0,"b017011","f010997","b007467","e015312","b008112","d012986","b006402","b015391","b009533","b003709",1,0.68,1,0.673509081394629,80,15,75,5,75,5,85,35,90,5,2191,1,0,0.801245606874803,0.127736525480174,0,"b005963"
4,151389142,"4/7/2012 15:06:22","","Service B",1,0,1,0.098,0.726,0,2,0,2,0,2,0,2,0,2,"d009719","d010913","e005785","d000798","d017621","d016205","d000576","d004499","e002618","d002515",-1,-0.628,-1,-0.636803338193281,8,75,3,69,22,78,12,75,4,66,2192,0,1,0.0936364320256414,0.730439770218922,0,"d019428"
4,151389143,"4/7/2012 11:07:08","","Service A",1,1,0,0.706,0.122,2,0,2,0,2,0,2,0,2,0,"e006065","e007547","e015614","e019738","b009158","d012872","e010001","d011855","b014238","e014853",1,0.584,1,0.583335584374859,72,16,75,13,65,1,68,15,73,16,2193,1,0,0.710018297538875,0.126682713164016,0,"e019603"
4,151389144,"4/7/2012 12:29:38","","Service B",1,0,1,0.114,0.78,0,2,0,2,0,2,0,2,0,2,"e001782","e001874","d016915","e010384","e005411","e002246","e010498","e000049","b011158","d013608",-1,-0.666,-1,-0.670022502626837,19,86,2,70,0,76,23,79,13,79,2194,0,1,0.119372544837105,0.789395047463942,0,"e008805"
4,151389145,"4/7/2012 11:38:54","","They are both equally bad",1,1,0,0.706,0.07,2,0,2,0,2,0,2,0,2,0,"e006065","b012294","b014238","e001805","b009158","b005064","e010001","d013627","e015614","d011855",1,0.636,1,0.646724729284674,72,2,73,11,65,6,68,1,75,15,2195,1,0,0.708362673794431,0.0616379445097572,0,"e019603"
4,151389146,"4/7/2012 11:23:03","","Service B",1,0,1,0.136,0.806,0,2,0,2,0,2,0,2,0,2,"b018558","d004560","d008854","d008893","a002320","d011711","d013010","d012097","e018139","d018606",-1,-0.67,-1,-0.683100380532825,10,82,14,78,0,84,21,79,23,80,2196,0,1,0.124725618885003,0.807825999417828,0,"d010273"
